誠實,tsiann5-sit8,96,真的,
誠實,tsiann5-sit8,96,真實,d
叫做,kio3-tso3,94,叫做,
要緊,iau3-kin2,91,重要,
細漢,se3-han3,90,小時候,
會使,e7-sai2,88,可以,
會使,e7-sai2,88,能夠,
查某,tsa1-boo2,85,女人,
查某,tsa1-boo2,85,女生,
查某,tsa1-boo2,85,女性,
時間,si5-kan1,84,時間,
看覓,khuann3-mai7,83,看看,
身軀,sin1-khu1,82,身體,
日頭,jit8-thau5,81,太陽,
聽著,thiann1-tioh8,80,聽見,
聽著,thiann1-tioh8,80,聽到,
趕緊,kuann2-kin2,79,趕快,
幾若,kui2-na7,79,好幾,
出去,tshut4-khi3,78,出去,
別人,pat8-lang5,77,別人,
又閣,iu7-koh4,76,又,
又閣,iu7-koh4,76,再,
爾爾,nia7-nia7,75,而已,
趣味,tshu3-bi7,74,有趣,
趣味,tshu3-bi7,74,興趣,
希望,hi1-bang7,71,希望,
希望,hi1-bang7,71,期望,
離開,li7-khui1,71,離開,
消息,siau1-sit4,69,消息,
消息,siau1-sit4,69,訊息,
古錐,koo2-tsui1,68,可愛,
四界,si3-ke3,67,到處,
師父,su1-hu7,67,師父,
讀冊,thak8-tsheh4,67,上課,
讀冊,thak8-tsheh4,67,讀書,
目屎,bak8-sai2,65,眼淚,
遐爾,hiah4-ni7,65,那麼,
煩惱,huan5-lo2,65,煩惱,
生活,sing1-uah8,65,生存,
生活,sing1-uah8,65,生活,
烏白,oo1-peh8,64,隨便,
腹肚,pak4-too2,64,肚子,
幸福,hing7-hok4,63,幸福,
意思,i3-su3,63,意思,
講話,kong2-ue7,63,說話,
講話,kong2-ue7,63,講話,
毋免,m7-bian2,63,不必,
毋免,m7-bian2,63,不用,
鬥陣,tau3-tin7,63,一起,
無閒,bo5-ing5,61,忙碌,
奇怪,ki5-kuai3,61,奇怪,
竟然,king3-jian5,59,居然,
竟然,king3-jian5,59,竟然,
大漢,tua7-han3,59,長大,
原來,guan5-lai5,58,原來,
討厭,tho2-ia3,58,討厭,
發生,huat4-sing1,57,產生,
發生,huat4-sing1,57,發生,
閣再,koh4-tsai3,56,再度,
閣再,koh4-tsai3,56,重新,
有影,u7-iann2,56,真的,
有影,u7-iann2,56,真實,
閣較,koh4-khah4,55,更加,
老爸,lau7-pe7,55,父親,
老爸,lau7-pe7,55,爸爸,
咧欲,teh4-beh4,55,即將,
咧欲,teh4-beh4,55,就要,
只要,tsi2-iau3,55,只要,
爸母,pe7-bu2,54,父母,
會曉,e7-hiau2,53,知道,
會曉,e7-hiau2,53,會,
會曉,e7-hiau2,53,懂得,
厲害,li7-hai7,53,強烈,
厲害,li7-hai7,53,厲害,
厲害,li7-hai7,53,嚴重,
袂當,be7-tang3,52,不行,
感謝,kam2-sia7,52,感謝,
感謝,kam2-sia7,52,謝謝,
上蓋,siong7-kai3,52,非常,
上蓋,siong7-kai3,52,最,
直直,tit8-tit8,52,一直,
直直,tit8-tit8,52,不停,
直直,tit8-tit8,52,直接,
拄著,tu2-tioh8,52,碰到,
拄著,tu2-tioh8,52,遭遇,
人生,jin5-sing1,51,人生,
過去,kue3-khi3,51,從前,
過去,kue3-khi3,51,過去,
細膩,se3-ji7,51,小心,
細膩,se3-ji7,51,注意,
細膩,se3-ji7,51,留意,
聽講,thiann1-kong2,51,據說,
聽講,thiann1-kong2,51,聽說,
而且,ji5-tshiann2,50,而且,
而且,ji5-tshiann2,50,並且,
日子,jit8-tsi2,50,日子,
日子,jit8-tsi2,50,生活,
日子,jit8-tsi2,50,時間,
日子,jit8-tsi2,50,期間,
毋管,m7-kuan2,50,不論,
毋管,m7-kuan2,50,無論,
毋但,m7-na7,50,不但,
若無,na7-bo5,50,不然,
世界,se3-kai3,50,世界,
心肝,sim1-kuann1,50,心,
心肝,sim1-kuann1,50,心裡,
心情,sim1-tsing5,49,心情,
新聞,sin1-bun5,49,報紙,
新聞,sin1-bun5,49,新聞,
塗跤,thoo5-kha1,49,地上,
塗跤,thoo5-kha1,49,地板,
塗跤,thoo5-kha1,49,地面,
認真,jin7-tsin1,48,認真,
艱苦,kan1-khoo2,48,痛苦,
艱苦,kan1-khoo2,48,難過,
快樂,khuai3-lok8,48,快樂,
平安,ping5-an1,48,平安,
精神,tsing1-sin5,48,精神,
雄雄,hiong5-hiong5,47,突然,
永遠,ing2-uan2,47,永久,
永遠,ing2-uan2,47,永遠,
了解,liau2-kai2,47,了解,
電話,tian7-ue7,47,電話,
厝內,tshu3-lai7,47,家裡,
宜蘭,gi5-lan5,46,宜蘭,
假使,ka2-su2,46,如果,
假使,ka2-su2,46,假如,
機會,ki1-hue7,46,機會,
少年,siau3-lian5,46,少年,
少年,siau3-lian5,46,青少年,
少年,siau3-lian5,46,年輕,
頭家,thau5-ke1,46,丈夫,
頭家,thau5-ke1,46,先生,
頭家,thau5-ke1,46,老闆,
根本,kin1-pun2,45,本來,d
根本,kin1-pun2,45,原本,d
根本,kin1-pun2,45,根本,
受氣,siu7-khi3,45,生氣,
頭前,thau5-tsing5,45,前面,
唱歌,tshiunn3-kua1,45,唱歌,
大聲,tua7-siann1,45,大聲,
時代,si5-tai7,44,世代,
時代,si5-tai7,44,時代,
時代,si5-tai7,44,時期,
阿兄,a1-hiann1,43,哥哥,
工課,khang1-khue3,43,工作,
工課,khang1-khue3,43,事情,
其實,ki5-sit8,43,其實,
人客,lang5-kheh4,43,客人,
人客,lang5-kheh4,43,顧客,
不時,put4-si5,43,經常,
不時,put4-si5,43,隨時,
美麗,bi2-le7,42,好看,
美麗,bi2-le7,42,美麗,
美麗,bi2-le7,42,漂亮,
較早,khah4-tsa2,42,以往,
經過,king1-kue3,42,經過,
毋甘,m7-kam1,42,難過,
小弟,sio2-ti7,42,小弟,
頭殼,thau5-khak4,42,腦袋,
清楚,tshing1-tsho2,42,清楚,
好勢,ho2-se3,41,舒服,
好勢,ho2-se3,41,舒適,
好勢,ho2-se3,41,順利,
醫生,i1-sing1,41,醫生,
醫生,i1-sing1,41,醫師,
重要,tiong7-iau3,41,重要,
只有,tsi2-u7,41,只有,
外口,gua7-khau2,40,外面,
毋才,m7-tsiah4,40,才,
比賽,pi2-sai3,40,比賽,
比賽,pi2-sai3,40,競爭,
但是,tan7-si7,40,不過,
但是,tan7-si7,40,可是,
但是,tan7-si7,40,但是,
電視,tian7-si7,40,電視,
袂使,be7-sai2,39,不行,
後生,hau7-senn1,39,兒子,
可憐,kho2-lian5,39,可憐,
怎樣,tsuann2-iunn7,39,如何,
怎樣,tsuann2-iunn7,39,怎麼,
以後,i2-au7,38,日後,
以後,i2-au7,38,以後,
結婚,kiat4-hun1,38,結婚,
高雄,ko1-hiong5,38,高雄,
高雄,ko1-hiong5,38,高雄,
攏總,long2-tsong2,38,總共,
特別,tik8-piat8,38,特別,
滋味,tsu1-bi7,38,味道,
滋味,tsu1-bi7,38,滋味,
阿爹,a1-tia1,37,父親,
阿爹,a1-tia1,37,爸爸,
火車,hue2-tshia1,37,火車,
鬧熱,lau7-jiat8,37,熱鬧,
性命,senn3-mia7,37,生命,
順紲,sun7-sua3,37,順便,
春天,tshun1-thinn1,37,春天,
照顧,tsiau3-koo3,37,照顧,
無論,bo5-lun7,36,不管,
無論,bo5-lun7,36,不論,
無論,bo5-lun7,36,無論,
風景,hong1-king2,36,風景,
號做,ho7-tso3,36,叫做,
環境,khuan5-king2,36,環境,
古早,koo2-tsa2,36,古代,
古早,koo2-tsa2,36,從前,
早起,tsa2-khi2,36,早上,
出門,tshut4-mng5,36,出門,
阿娘,a1-nia5,35,母親,
阿娘,a1-nia5,35,媽媽,
輕鬆,khin1-sang1,35,輕鬆,
需要,su1-iau3,35,需要,
天頂,thinn1-ting2,35,天空,
進前,tsin3-tsing5,35,之前,
進前,tsin3-tsing5,35,以前,
歇睏,hioh4-khun3,34,休息,
家庭,ka1-ting5,34,家庭,
可愛,kho2-ai3,34,可愛,
查埔,tsa1-poo1,34,男人,
查埔,tsa1-poo1,34,男生,
查埔,tsa1-poo1,34,男性,
早頓,tsa2-tng3,34,早餐,
出名,tshut4-mia5,34,有名,
出名,tshut4-mia5,34,著名,
出世,tshut4-si3,34,出生,
出世,tshut4-si3,34,誕生,
公園,kong1-hng5,33,公園,
參加,tsham1-ka1,33,參加,
青春,tshing1-tshun1,33,青春,
注意,tsu3-i3,33,小心,
注意,tsu3-i3,33,注意,
注意,tsu3-i3,33,留意,
兄弟,hiann1-ti7,32,兄弟,
簡單,kan2-tan1,32,簡單,
故事,koo3-su7,32,故事,
關係,kuan1-he7,32,關係,
變成,pian3-sing5,32,變成,
天氣,thinn1-khi3,32,天氣,
風颱,hong1-thai1,31,颱風,
猶原,iu1-guan5,31,仍然,
猶原,iu1-guan5,31,依然,
過年,kue3-ni5,31,過年,
禮拜,le2-pai3,31,星期,
禮拜,le2-pai3,31,禮拜,
另外,ling7-gua7,31,另外,
辦法,pan7-huat4,31,方法,
辦法,pan7-huat4,31,措施,
辦法,pan7-huat4,31,辦法,
便所,pian7-soo2,31,廁所,
身體,sin1-the2,31,身體,
相信,siong1-sin3,31,相信,
問題,bun7-te5,30,問題,
法度,huat4-too7,30,方法,
法度,huat4-too7,30,辦法,
加油,ka1-iu5,30,加油,
果子,kue2-tsi2,30,水果,
暗時,am3-si5,29,夜晚,
暗時,am3-si5,29,晚上,
文化,bun5-hua3,29,文化,
甘願,kam1-guan7,29,滿足,
跤步,kha1-poo7,29,立場,
跤步,kha1-poo7,29,行為,
跤步,kha1-poo7,29,腳步,
公司,kong1-si1,29,公司,
臺北,tai5-pak4,29,台北,
臺北,tai5-pak4,29,台北,
恬恬,tiam7-tiam7,29,安靜,
當然,tong1-jian5,29,當然,
鳥仔,tsiau2-a2,29,鳥,
將軍,tsiong1-kun1,29,將軍,
準備,tsun2-pi7,29,準備,
運動,un7-tong7,29,運動,
下晡,e7-poo1,28,下午,
一切,it4-tshe3,28,一切,
想起,siunn7-khi2,28,想起,
頂懸,ting2-kuan5,28,上面,
自由,tsu7-iu5,28,自由,
偌濟,gua7-tse7,27,多少,
分鐘,hun1-tsing1,27,分,
分鐘,hun1-tsing1,27,分鐘,
行路,kiann5-loo7,27,走路,
記持,ki3-ti5,27,記憶,
連鞭,liam5-mi1,27,立刻,
連鞭,liam5-mi1,27,馬上,
病院,penn7-inn7,27,醫院,
啥貨,siann2-hue3,27,什麼,
啥貨,siann2-hue3,27,甚麼,
成功,sing5-kong1,27,成功,
成功,sing5-kong1,27,成功,
生理,sing1-li2,27,生意,
生理,sing1-li2,27,買賣,
傷心,siong1-sim1,27,傷心,
樹仔,tshiu7-a2,27,樹,
出現,tshut4-hian7,27,出現,
危險,gui5-hiam2,26,危險,
非常,hui1-siong5,26,非常,
以前,i2-tsing5,26,以前,
熱天,juah8-thinn1,26,夏天,
繼續,ke3-siok8,26,繼續,
今年,kin1-ni5,26,今年,
公主,kong1-tsu2,26,公主,
決定,kuat4-ting7,26,決定,
向望,ng3-bang7,26,希望,
所有,soo2-u7,26,所有,
清氣,tshing1-khi3,26,乾淨,
清氣,tshing1-khi3,26,清潔,
只好,tsi2-ho2,26,只好,
只是,tsi2-si7,26,只是,
後擺,au7-pai2,25,下次,
後擺,au7-pai2,25,將來,
袂輸,be7-su1,25,好像,
莫怪,bok8-kuai3,25,難怪,
然後,jian5-au7,25,之後,
然後,jian5-au7,25,然後,
感情,kam2-tsing5,25,感情,
結果,kiat4-ko2,25,死亡,
結果,kiat4-ko2,25,結果,
公路,kong1-loo7,25,公路,
頭毛,thau5-mng5,25,頭髮,
電腦,tian7-nau2,25,電腦,
動物,tong7-but8,25,動物,
同學,tong5-hak8,25,同學,
請問,tshiann2-mng7,25,請問,
主人,tsu2-lang5,25,主人,
活動,uah8-tang7,25,活動,
阿姨,a1-i5,24,阿姨,
服務,hok8-bu7,24,服務,
發現,huat4-hian7,24,發現,
發現,huat4-hian7,24,發覺,
根據,kin1-ki3,24,依據,
根據,kin1-ki3,24,根據,
記者,ki3-tsia2,24,記者,
大學,tai7-hak8,24,大學,
土地,thoo2-te7,24,土地,
喙齒,tshui3-khi2,24,牙齒,
這陣,tsit4-tsun7,24,現在,
拄才,tu2-tsiah4,24,剛才,
愛情,ai3-tsing5,23,愛情,
暗暝,am3-me5,23,夜晚,
目鏡,bak8-kiann3,23,眼鏡,
袂䆀,be7-bai2,23,不錯,
放心,hong3-sim1,23,放心,
狗仔,kau2-a2,23,狗,
教室,kau3-sik4,23,教室,
恐怖,khiong2-poo3,23,可怕,
恐怖,khiong2-poo3,23,恐怖,
各位,kok4-ui7,23,各位,
聲音,siann1-im1,23,聲音,
先生,sian1-sinn1,23,先生,
先生,sian1-sinn1,23,教師,
先生,sian1-sinn1,23,醫生,
上課,siong7-kho3,23,上課,
大人,tai7-jin5,23,大人,
絕對,tsuat8-tui3,23,一定,
絕對,tsuat8-tui3,23,絕對,
最後,tsue3-au7,23,最後,
學生,hak8-sing1,22,弟子,
學生,hak8-sing1,22,學生,
改變,kai2-pian3,22,更改,
改變,kai2-pian3,22,改變,
到今,kau3-tann1,22,如今,
到今,kau3-tann1,22,至今,
老母,lau7-bu2,22,母親,
老母,lau7-bu2,22,媽媽,
新娘,sin1-niu5,22,新娘,
點鐘,tiam2-tsing1,22,小時,
振動,tin2-tang7,22,動,
振動,tin2-tang7,22,移動,
轉去,tng2-0khi3,22,回去,
獨家,tok8-ka1,22,獨家,
昨昏,tsa1-hng1,22,昨天,
斟酌,tsim1-tsiok4,22,小心,
斟酌,tsim1-tsiok4,22,注意,
完全,uan5-tsuan5,22,完全,
溫泉,un1-tsuann5,22,溫泉,
眠床,bin5-tshng5,21,床,
護士,hoo7-su7,21,護士,
一生,it4-sing1,21,一生,
跤手,kha1-tshiu2,21,人力,
考試,kho2-tshi3,21,考試,
健康,kian7-khong1,21,健康,
麻煩,ma5-huan5,21,麻煩,
貓仔,niau1-a2,21,貓,
保護,po2-hoo7,21,保護,
保護,po2-hoo7,21,照顧,
社會,sia7-hue7,21,社會,
頭鬃,thau5-tsang1,21,頭髮,
凊彩,tshin3-tshai2,21,任何,
凊彩,tshin3-tshai2,21,隨便,
大哥,tua7-ko1,21,大哥,
發展,huat4-tian2,20,發展,
咖啡,ka1-pi1,20,咖啡,
報導,po3-to7,20,報導,
天下,thian1-ha7,20,天下,
天下,thian1-ha7,20,世界,
採訪,tshai2-hong2,20,採訪,
專門,tsuan1-bun5,20,專門,
拄好,tu2-ho2,20,剛好,
除了,tu5-liau2,20,除了,
未來,bi7-lai5,19,未來,
未來,bi7-lai5,19,將來,
稀微,hi1-bi5,19,寂寞,
懷念,huai5-liam7,19,懷念,
尤其,iu5-ki5,19,尤其,
功夫,kang1-hu1,19,功夫,
開講,khai1-kang2,19,聊天,
恢復,khue1-hok8,19,恢復,
景緻,king2-ti3,19,風景,
流浪,liu5-long7,19,流浪,
表示,piau2-si7,19,表示,
糞埽,pun3-so3,19,垃圾,
趁錢,than3-tsinn5,19,賺錢,
提供,the5-kiong1,19,提供,
都市,too1-tshi7,19,都市,
石頭,tsioh8-thau5,19,石頭,
作穡,tsoh4-sit4,19,工作,
最近,tsue3-kin7,19,最近,
完成,uan5-sing5,19,完成,
後壁,au7-piah4,18,後面,
面頂,bin7-ting2,18,上面,
無仝,bo5-kang7,18,不同,
海墘,hai2-kinn5,18,海岸,
方向,hong1-hiong3,18,方向,
歡迎,huan1-ging5,18,歡迎,
附近,hu3-kin7,18,附近,
勇敢,iong2-kam2,18,勇敢,
羊仔,iunn5-a2,18,羊,
尻川,kha1-tshng1,18,屁股,
快活,khuinn3-uah8,18,快樂,
快活,khuinn3-uah8,18,愉快,
快活,khuinn3-uah8,18,舒服,
緊張,kin2-tiunn1,18,緊張,
怪物,kuai3-but8,18,怪物,
過身,kue3-sin1,18,死亡,
內面,lai7-bin7,18,內部,
內面,lai7-bin7,18,裡面,
利用,li7-iong7,18,利用,
身邊,sin1-pinn1,18,身邊,
同齊,tang5-tse5,18,一起,
同齊,tang5-tse5,18,同時,
中晝,tiong1-tau3,18,中午,
中晝,tiong1-tau3,18,午餐,
當時,tong1-si5,18,當時,
正經,tsing3-king1,18,正式,
正經,tsing3-king1,18,真的,
嬰仔,enn1-a2,17,嬰兒,
犧牲,hi1-sing1,17,犧牲,
互相,hoo7-siong1,17,互相,
好聽,ho2-thiann1,17,好聽,
橫直,huainn5-tit8,17,反正,
意義,i3-gi7,17,意義,
藥仔,ioh8-a2,17,藥,
科技,kho1-ki1,17,科技,
練習,lian7-sip8,17,練習,
烏暗,oo1-am3,17,黑暗,
本來,pun2-lai5,17,本來,
駛車,sai2-tshia1,17,開車,
城市,siann5-tshi7,17,城市,
城市,siann5-tshi7,17,都市,
甚至,sim7-tsi3,17,甚至,
辛苦,sin1-khoo2,17,辛苦,
相片,siong3-phinn3,17,相片,
相片,siong3-phinn3,17,照片,
地獄,te7-gak8,17,地獄,
顛倒,tian1-to3,17,反而,
草仔,tshau2-a2,17,草,
青菜,tshenn1-tshai3,17,蔬菜,
處理,tshu2-li2,17,處理,
情形,tsing5-hing5,17,情形,
情形,tsing5-hing5,17,情況,
祝福,tsiok4-hok4,17,祝福,
一半,tsit8-puann3,17,一半,
造成,tso7-sing5,17,造成,
自然,tsu7-jian5,17,自然,
有閒,u7-ing5,17,有空,
眠夢,bin5-bang7,16,夢想,
明明,bing5-bing5,16,明明,
明明,bing5-bing5,16,的確,
明明,bing5-bing5,16,確實,
語言,gi2-gian5,16,語言,
欣賞,him1-siong2,16,欣賞,
分開,hun1-khui1,16,分開,
如何,ju5-ho5,16,如何,
困難,khun3-lan5,16,困難,
見面,kinn3-bin7,16,見面,
